Subject,Title,Price,Rating,ReviewCount,URL,Sold By
keyboard,"Ant Value FKBRI05 Multimedia Wireless Keyboard & Mouse Combo, Compact Light-Weight for PCs, Laptops & Smart TV (Blue)",₹625,3.5,"1,023",https://www.amazon.in/Ant-Value-Multimedia-Wireless-Light-Weight/dp/B0BFXQL2S6/ref=sr_1_22?keywords=keyboard&qid=1696920087&sr=8-22,Electronics Bazaar Store
keyboard,"ZEBRONICS Zeb-Transformer K2 Gaming Keyboard, 104 Keys, Multicolor LED Laser Keycaps (Gold Plated USB Connector, Braided Cable)",₹599,3.8,507,https://www.amazon.in/ZEBRONICS-Zeb-Transformer-Keyboard-Multicolor-Connector/dp/B08TJQKYLD/ref=sr_1_23?keywords=keyboard&qid=1696920087&sr=8-23,Appario Retail Private Ltd
keyboard,"Portronics Key7 Combo Wireless Keyboard & Mouse Set with 2.4GHz USB Receiver, Hi Optical Tracking 1200DPI, Soft Keys for Noiseless Typing, 12 Short Keys for PC/Mac/Laptop(Black)",₹799,3.8,20,https://www.amazon.in/Portronics-Wireless-Keyboard-Receiver-Noiseless/dp/B0C9N1GXDM/ref=sr_1_24?keywords=keyboard&qid=1696920087&sr=8-24,Appario Retail Private Ltd
keyboard,EvoFox Fireblade Wired TKL Gaming Keyboard with Breathing Effect |Backlit Keyboard Membrane | Mixed Color Lighting | Floating Keycaps |19 Anti-Ghosting Keys | Windows Lock Key | Braided cable |(Black),₹699,4.1,"5,930",https://www.amazon.in/AMKETTE-Amkette-Fireblade-Keyboard-Anti-Ghosting/dp/B085366TJW/ref=sr_1_25?keywords=keyboard&qid=1696920087&sr=8-25,Appario Retail Private Ltd
keyboard,"Amazon Basics Wired Keyboard for Windows, USB 2.0 Interface, for PC, Computer, Laptop, Mac (Black)",₹389,4.0,547,https://www.amazon.in/Amazon-Keyboard-Windows-Interface-Computer/dp/B09SPQ4ZWT/ref=sr_1_26?keywords=keyboard&qid=1696920087&sr=8-26,Appario Retail Private Ltd
keyboard,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),₹399,3.5,"14,654",https://www.amazon.in/Zebronics-Zeb-Companion-107-Wireless-Keyboard/dp/B087FXHB6J/ref=sr_1_27?keywords=keyboard&qid=1696920087&sr=8-27,Appario Retail Private Ltd
keyboard,"Logitech K380 Wireless Multi-Device Bluetooth Keyboard for Windows, Apple iOS, Apple Tv, Android Or Chrome, for Pc/Mac/Laptop/Smartphone/Tablet(Rose)","₹1,999",4.5,"19,260",https://www.amazon.in/Logitech-Wireless-Multi-Device-Bluetooth-Smartphone/dp/B0845N7PSG/ref=sr_1_28?keywords=keyboard&qid=1696920087&sr=8-28,Appario Retail Private Ltd
keyboard,"Logitech MK270r Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black","₹1,499",4.2,"20,450",https://www.amazon.in/Logitech-Wireless-mk270r-Keyboard-Mouse/dp/B00CEQEGPI/ref=sr_1_29?keywords=keyboard&qid=1696920087&sr=8-29,Appario Retail Private Ltd
keyboard,"ZEBRONICS ZEB-K04 Mini Multimedia USB Wired Keyboard with 96 UV Coated Keys, Slim & Compact, for PC/Mac",₹309,3.9,728,https://www.amazon.in/Zebronics-ZEB-K04-Multimedia-Keyboard-Compact/dp/B09268JSWC/ref=sr_1_30?keywords=keyboard&qid=1696920087&sr=8-30,Appario Retail Private Ltd
keyboard,TVS Electronics Champ Wired Keyboard (Black),₹399,4.0,"1,361",https://www.amazon.in/Tvs-Champ-1-CHAMP-KEYBOARD/dp/B00HD4EMDM/ref=sr_1_31?keywords=keyboard&qid=1696920087&sr=8-31,TVS_ELECTRONICS
keyboard,"Portronics Key2-A Combo of Multimedia Wireless Keyboard & Mouse, Compact Light-Weight for PCs, Laptops and Smart TV, White",₹898,4.1,"7,127",https://www.amazon.in/Portronics-Combo-Multimedia-Wireless-Light-Weight/dp/B07X1KRPDZ/ref=sr_1_32?keywords=keyboard&qid=1696920087&sr=8-32,Appario Retail Private Ltd
monitor,"Acer EK240Y H 23.8 Inch (60.4 cm) Full HD (1920x1080) VA Panel LCD Monitor with LED Back Light I 1 MS VRB, 100Hz Refresh Rate I 250 Nits I HDMI & VGA Ports with HDMI Cable I Eye Care Features (Black)","₹6,399",4.2,"1,548",https://www.amazon.in/Acer-1920x1080-Monitor-Refresh-Features/dp/B0C8ZFTW3D/ref=sr_1_1?keywords=monitor&qid=1696920280&sr=8-1,Appario Retail Private Ltd
monitor,"Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) Pixels VA Panel LCD Monitor with LED Back Light I 1 MS VRB, 100Hz Refresh I 250 Nits I HDMI & VGA Ports with HDMI Cable I Eye Care Features (Black)","₹5,699",4.2,"1,548",https://www.amazon.in/Acer-1920x1080-Monitor-Refresh-Features/dp/B0BXP3CP9K/ref=sr_1_2?keywords=monitor&qid=1696920280&sr=8-2,Appario Retail Private Ltd
monitor,"Zebronics Zeb-V19Hd 18.5 Inch (46.99 Cm) Led Monitor with Supporting Hdmi, Vga Input, Hd 1366 X 768 Pixels, 16.7M Colors, Glossy Panel, Slim Design & Wall Mountable, Black","₹3,698",3.6,"3,065",https://www.amazon.in/ZEBRONICS-ZEB-V19HD-LED-Supporting-Mountable/dp/B09GG4FT99/ref=sr_1_3?keywords=monitor&qid=1696920280&sr=8-3,Appario Retail Private Ltd
monitor,"MSI PRO MP241X 24-Inch Full HD Computer Monitor - Professional LED Monitor with 75Hz Refresh Rate, Anti-Glare & Anti-Flicker Technology PC Monitor for Desktop (Black)","₹7,699",4.4,"1,753",https://www.amazon.in/MSI-PRO-MP241X-Professional-Anti-Flicker/dp/B0BBRF9M4F/ref=sr_1_4?keywords=monitor&qid=1696920280&sr=8-4,Appario Retail Private Ltd
monitor,"ZEBRONICS Zeb-V16HD LED Monitor with15.4 with Supporting HDMI, has VGA Input, HD 1280 x 800 Pixels, Glossy Panel, Slim Feature and Wall mountable.","₹2,798",3.6,"3,065",https://www.amazon.in/ZEBRONICS-Zeb-V16HD-LED-Supporting-mountable/dp/B0B4GD3TDV/ref=sr_1_5?keywords=monitor&qid=1696920280&sr=8-5,Appario Retail Private Ltd
monitor,"Samsung 24-inch (60.46cm) FHD Flat 1,920 x 1,080 Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LS24C310EAWXXL, Black)","₹8,199",4.3,"4,074",https://www.amazon.in/Samsung-24-inch-60-46cm-FreeSync-LS24C310EAWXXL/dp/B0C8MTWMK2/ref=sr_1_6?keywords=monitor&qid=1696920280&sr=8-6,Appario Retail Private Ltd
monitor,"Frontech 20 Inch (50.8 cm) with 1600 x 900 Pixels LED Monitor | Refresh Rate 75 Hz | Slim and Stylish Design | Wall Mountable | 16.7M Colors | HDMI & VGA Ports (MON-0054, Black)","₹3,639",3.4,566,https://www.amazon.in/FRONTECH-Monitor-Refresh-Mountable-MON-0054/dp/B0C5RWGPF7/ref=sr_1_7?keywords=monitor&qid=1696920280&sr=8-7,Frontech Online
monitor,"LG 27Ml600 Full Hd 27 Inch (69 Cm) LCD 1920 X 1080 Pixels IPS Monitor 3 Side Borderless Design with Inbuilt Speaker, Dual Hdmi & Vga Port-Reader Mode and Flicker Free Screen(Work & Education)-(White)","₹11,799",4.4,"3,018",https://www.amazon.in/LG-Full-Monitor-Borderless-Design/dp/B08CF2VYB6/ref=sr_1_8?keywords=monitor&qid=1696920280&sr=8-8,Appario Retail Private Ltd
monitor,Acer Nitro Vg270 S 27 Inch (68.58 Cm) LCD 1920 x 1080 Pixels Monitor with LED Backlight Full Hd IPS Gaming I 0.5 Ms Response Time I 165Hz Refresh Rate I HDR 10 I AMD Radeon Free Sync I (Black),"₹13,299",4.3,"3,202",https://www.amazon.in/Acer-Monitor-Response-Refresh-Speakers/dp/B09GYLKM14/ref=sr_1_9?keywords=monitor&qid=1696920280&sr=8-9,Appario Retail Private Ltd
monitor,"ZEBRONICS AC32FHD LED Curved 75Hz 80Cm (32"") (81.28 Cm) 1920x1080 Pixels FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in Speaker, Max 250 Nits Brightness, Black","₹10,999",3.7,801,https://www.amazon.in/Zebronics-1920x1080-Resolution-Facility-Brightness/dp/B09XK4GCY1/ref=sr_1_10?keywords=monitor&qid=1696920280&sr=8-10,Appario Retail Private Ltd
monitor,"Samsung 24-inch(59.8cm) FHD, 75 Hz, 1800R Curved 1,920 x 1,080 Monitor, VA Panel, Slim Design, AMD FreeSync, Game Mode, Flicker Free, HDMI, Audio Port (LS24C360EAWXXL, Black)","₹7,999",4.4,"7,672",https://www.amazon.in/Samsung-24-inch-Monitor-FreeSync-LS24C360EAWXXL/dp/B0C4YMKNNZ/ref=sr_1_11?keywords=monitor&qid=1696920280&sr=8-11,Appario Retail Private Ltd
monitor,"BenQ GW2480 24 inch (60 cm) 1920 x 1080 Pixels IPS Full HD Ultra-Slim Bezel Monitor- Eye Care, Anti-Glare, Brightness Intelligence, Low Blue Light, HDMI, DP, Speakers, VESA Wall Mountable (Black)","₹8,499",4.4,"20,079",https://www.amazon.in/BenQ-GW2480-Ultra-Slim-Anti-Glare-Intelligence/dp/B073NTCT4Q/ref=sr_1_12?keywords=monitor&qid=1696920280&sr=8-12,Appario Retail Private Ltd
monitor,"Samsung 22-inch (54.6cm) FHD Flat 1,920 x 1,080 Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LS22C310EAWXXL, Black)","₹7,199",4.3,"4,074",https://www.amazon.in/Samsung-22-inch-Monitor-FreeSync-LS22C310EAWXXL/dp/B0CG675TD4/ref=sr_1_13?keywords=monitor&qid=1696920280&sr=8-13,Appario Retail Private Ltd
monitor,"Samsung 27-inch(68.5cm) FHD, 1800R Curved 1,920 x 1,080 Monitor, 75Hz, VA Panel, Slim Design, AMD FreeSync, Flicker Free, HDMI, Audio Ports (LS27C360EAWXXL, Black)","₹10,999",4.4,"7,672",https://www.amazon.in/Samsung-27-inch-Monitor-FreeSync-LS27C360EAWXXL/dp/B0BZW5Q9SF/ref=sr_1_14?keywords=monitor&qid=1696920280&sr=8-14,Appario Retail Private Ltd
monitor,"Zebronics 24 Inch (60.4 Cm) Widescreen 1920 X 1080 Pixels LED Monitor, IPS, Ultra Slim, FHD 1920x1080, HDMI, VGA, 250nits, Built in Speaker, Wall mountable, 75hz ZEB-A24FHD, Black","₹6,798",3.7,"1,009",https://www.amazon.in/Zebronics-ZEB-A24FHD-1920x1080-Brightness-mountable/dp/B09X3C3JXP/ref=sr_1_15?keywords=monitor&qid=1696920280&sr=8-15,Appario Retail Private Ltd
monitor,"Samsung 27-inch(68.60cm) FHD 1,920 x 1,080 Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LS27C310EAWXXL, Black)","₹12,099",4.3,"4,074",https://www.amazon.in/Samsung-27-inch-68-60cm-FreeSync-LS27C310EAWXXL/dp/B0BZDBST9F/ref=sr_1_16?keywords=monitor&qid=1696920280&sr=8-16,Arkonis Solutions
monitor,"LG 60 cm/24 inches Full HD IPS 1920 x 1080 Pixels LCD Monitor, Inbuilt Speaker, HDMI x 2, VGA Port, 75 Hz Refresh Rate, AMD Freesync, 3 Side Borderless Slim Design - 24ML600S-W (White)","₹9,149",4.4,"3,018",https://www.amazon.in/LG-24-inch-Monitor-Freesync-Borderless/dp/B08J5Y9ZSV/ref=sr_1_17?keywords=monitor&qid=1696920288&sr=8-17,Appario Retail Private Ltd
monitor,"LG Ultragear IPS Gaming Monitor 60 cm (24 Inches), FHD 1920 x 1080, 1ms, 144Hz, AMD FreeSync Compatible, HDR 10, sRGB 99% (Typ.), DP, HDMI, Height, Tilt & Pivot Adjust Stand, 24GN65R (Black)","₹12,199",4.5,"1,110",https://www.amazon.in/LG-Ultragear-Monitor-FreeSync-Compatible-24GN65R/dp/B0C5MPH9G7/ref=sr_1_18?keywords=monitor&qid=1696920288&sr=8-18,Appario Retail Private Ltd
monitor,"Amazon Basics 23.8 inches IPS Monitor with Borderless Design, FHD 1920 x 1080 Pixels, 16.7 M Colors, with inbuilt Speakers, HDMI & DP Port Connectivity (Black)","₹6,799",4.3,"1,794",https://www.amazon.in/Monitor-Borderless-inbuilt-Speakers-Connectivity/dp/B0BSWGDHD7/ref=sr_1_19?keywords=monitor&qid=1696920288&sr=8-19,Appario Retail Private Ltd
monitor,Consistent 17' inch LED Monitor 1804 Max Resolution 1440 * 900,"₹2,420",3.4,388,https://www.amazon.in/Consistent-inch-LED-Monitor-1804/dp/B08YRL4NBD/ref=sr_1_20?keywords=monitor&qid=1696920288&sr=8-20,A1 Price A1 Products
monitor,"Acer HA270 27 Inch (68.58 Cm) 1920 X 1080 Pixels, Full HD IPS LCD Monitor with LED Back Light Technology I Ultra Slim, 6.6mm Thick Frameless Design AMD Free Sync Monitor (White)","₹9,999",4.3,"1,292",https://www.amazon.in/Acer-HA270-Awmi-27-inch-Monitor/dp/B07JD7GKJP/ref=sr_1_21?keywords=monitor&qid=1696920288&sr=8-21,Appario Retail Private Ltd
monitor,"BenQ GW2780T 27 inch (68cm) 1920 X 1080 Pixels IPS Full HD Ultra-Slim Bezel Monitor- Height Adjustment, Eye Care, Anti-Glare, Brightness Intelligence, Speakers, Color Weakness Mode, HDMI, DP (Black)","₹14,990",4.4,"20,079",https://www.amazon.in/BenQ-GW2780T-Adjustment-Intelligence-Flicker-Free/dp/B08D11X17Q/ref=sr_1_22?keywords=monitor&qid=1696920288&sr=8-22,Appario Retail Private Ltd
monitor,"Dell-D1918H (47 cm) HD Monitor 1366 X 768 at 60Hz, TN Panel, Brightness 200 cd/m², Contrast Ratio 600:1, 16.7m Colours, Colour Gamut 72% NTSC (CIE 1931), Anti-Glare, Flicker Free, 3 Year Warranty","₹5,499",4.2,"1,388",https://www.amazon.in/Dell-18-5-inch-LED-Monitor/dp/B0767971Z5/ref=sr_1_23?keywords=monitor&qid=1696920288&sr=8-23,Appario Retail Private Ltd
monitor,"Dell S2721HNM (69 cm) FHD 1920x1080 @75Hz, Ultra Thin Bezel, Premium IPS Panel: 300 Nits & 99% sRGB, Response Time: Upto 4ms, AMD Free Sync, Blue Light Hardware Filter, Flicker Free, 5 Yr Warranty","₹11,999",4.4,167,https://www.amazon.in/Dell-S2721HNM-Monitor-Minimalistic-Design-Brightness/dp/B09XR7CGY1/ref=sr_1_24?keywords=monitor&qid=1696920288&sr=8-24,Appario Retail Private Ltd
monitor,"Dell Professional 24 inches, 1920 x 1080 Pixels Full HD Monitor - Wall Mountable, Height Adjustable, IPS Panel with HDMI, VGA DP & USB Ports - P2422H (Black)","₹12,695",4.3,771,https://www.amazon.in/Dell-Professional-inch-Full-Monitor/dp/B096T36G8L/ref=sr_1_25?keywords=monitor&qid=1696920288&sr=8-25,Appario Retail Private Ltd
monitor,"Samsung 27-inch(68.5cm) FHD, 1800R Curved 1,920 x 1,080 Monitor, VA Panel, Slim Design, AMD FreeSync, Flicker Free, HDMI, Audio Ports (LC27R500FHWXXL, Dark Blue Gray)","₹10,999",4.4,101,https://www.amazon.in/Samsung-3-Sided-Bezel-Less-Monitor-LC27R500FHWXXL/dp/B09C2JSMFB/ref=sr_1_26?keywords=monitor&qid=1696920288&sr=8-26,Appario Retail Private Ltd
monitor,"LG UltraWide 29 inch (73 cm) IPS FHD, 2560x1080 Pixels, Color Calibrated, 100Hz, 7W x 2 Inbuilt Speaker, USB-C, Display Port, HDMI, White Color-29WQ600","₹17,899",4.3,309,https://www.amazon.in/LG-UltraWide-2560x1080-Calibrated-Color-29WQ600/dp/B0BRQVQJW2/ref=sr_1_27?keywords=monitor&qid=1696920288&sr=8-27,Appario Retail Private Ltd
monitor,"LG 22Mp68Vq 22 Inch (55 Cm) LCD 1920 X 1080 Pixels IPS Monitor - Full Hd, with Vga, Hdmi, Dvi, Audio Out Ports (Black)","₹7,299",4.4,"8,794",https://www.amazon.in/LG-22-inch-IPS-Monitor/dp/B09GWB35XV/ref=sr_1_28?keywords=monitor&qid=1696920288&sr=8-28,Appario Retail Private Ltd
monitor,"Zebronics 19.5 inch Monitor(49.5CM) with Anti Glare, HD, Slim Design and Wall Mount","₹4,298",3.6,"3,065",https://www.amazon.in/Zebronics-A20HD-19-5-inch-Glare-Monitor/dp/B07K25HB8N/ref=sr_1_29?keywords=monitor&qid=1696920288&sr=8-29,Appario Retail Private Ltd
monitor,Frontech 15.4 Inch (39.1 cm) with 1280 x 800 Pixels LED Monitor | Slim and Stylish Design | Wall Mountable | 16.7M Colors | HDMI & VGA Ports (Black),"₹2,750",3.4,566,https://www.amazon.in/FRONTECH-Pixels-Monitor-Stylish-Mountable/dp/B07CK3WJCG/ref=sr_1_30?keywords=monitor&qid=1696920288&sr=8-30,A1 Price A1 Products
monitor,Acer HA240Y 23.8 Inch (60.45 Cm) 1920 x 1080 Pixels Full HD IPS Ultra Slim (6.6Mm Thick) LCD Monitor with LED Back Light Technology I Frameless Design I AMD Free Sync I White,"₹8,299",4.4,"1,459",https://www.amazon.in/Acer-HA240Y-Awmi-23-8-inch-Monitor/dp/B07JF6NK24/ref=sr_1_31?keywords=monitor&qid=1696920288&sr=8-31,xtronicsapp
monitor,Enter LED Monitor 48.26 cm(19 inch) E-M0-A01 by Maxy!,"₹3,000",3.3,19,https://www.amazon.in/Enter-Monitor-48-26-inch-M0-A01/dp/B08VN8LD12/ref=sr_1_32?keywords=monitor&qid=1696920288&sr=8-32,A1 Price A1 Products
tablet,"Samsung Galaxy Tab S7 FE 31.5 cm (12.4 inch) Large Display, S-Pen in Box, Slim Metal Body, Dolby Atmos Sound, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Mystic Black","₹34,999",4.5,"2,755",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzczMDk4MTIwMjI4NjQ3OjE2OTY5MjIyMTQ6c3BfYXRmOjMwMDAxNDg4MjY1NTUzMjo6MDo6&url=%2FSamsung-Galaxy-Display-Expandable-Tablet%2Fdp%2FB09DFG4BVJ%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dtablet%26qid%3D1696922214%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab S6 Lite 26.31 cm (10.4 inch), S-Pen in Box, Slim and Light, Dolby Atmos Sound, 4 GB RAM, 64 GB ROM, Wi-Fi Tablet, Gray","₹19,999",4.3,"1,232",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzczMDk4MTIwMjI4NjQ3OjE2OTY5MjIyMTQ6c3BfYXRmOjIwMTEwMzY0MjI4NDk4OjowOjo&url=%2FSamsung-Galaxy-26-31-S-Pen-Tablet%2Fdp%2FB0B3JK8YQW%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dtablet%26qid%3D1696922214%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab S6 Lite 26.31 cm (10.4 inch), S-Pen in Box, Slim and Light, Dolby Atmos Sound, 4 GB RAM, 64 GB ROM, Wi-Fi Tablet, Gray","₹19,999",4.3,"1,232",https://www.amazon.in/Samsung-Galaxy-26-31-S-Pen-Tablet/dp/B0B3JK8YQW/ref=sr_1_3?keywords=tablet&qid=1696922214&sr=8-3,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab S6 Lite 26.31 cm (10.4 inch), S-Pen in Box, Slim and Light, Dolby Atmos Sound, 4 GB RAM, 64 GB ROM, Wi-Fi Tablet, Blue","₹19,999",4.3,"1,232",https://www.amazon.in/Samsung-Galaxy-26-31-S-Pen-Tablet/dp/B0B3JHBH1L/ref=sr_1_4?keywords=tablet&qid=1696922214&sr=8-4,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab S7 FE 31.5 cm (12.4 inch) Large Display, S-Pen in Box, Slim Metal Body, Dolby Atmos Sound, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Mystic Black","₹34,999",4.5,"2,755",https://www.amazon.in/Samsung-Galaxy-Display-Expandable-Tablet/dp/B09DFG4BVJ/ref=sr_1_5?keywords=tablet&qid=1696922214&sr=8-5,Appario Retail Private Ltd
tablet,"Redmi Pad | MediaTek Helio G99 | 26.95cm (10.61 inch) 2K Resolution & 90Hz Refresh Rate Display | 4GB RAM & 128GB Storage, Expandable up to 1TB | Quad Speaker - Dolby Atmos | Wi-Fi | Graphite Gray","₹14,498",4.3,"1,143",https://www.amazon.in/Redmi-MediaTek-26-95cm-Resolution-Expandable/dp/B0BLHL9T4V/ref=sr_1_6?keywords=tablet&qid=1696922214&sr=8-6,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab A9+ 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi Tablet, Dark Blue","₹20,999",,M.R.P:,https://www.amazon.in/Samsung-Galaxy-Display-Expandable-Tablet/dp/B0CJ37FZ28/ref=sr_1_7?keywords=tablet&qid=1696922214&sr=8-7,Appario Retail Private Ltd
tablet,"OnePlus Pad 29.49cm (11.61 inch) LCD Display, 12GB RAM,256GB Storage, MediaTek Dimensity 9000, Android 13.1, 144HZ Refresh Rate, Dolby Vision Atmos, Wi-Fi with Cellular Data Sharing Tablet","₹37,499",4.5,296,https://www.amazon.in/OnePlus-29-49cm-MediaTek-Dimensity-Cellular/dp/B0BY2ZZ4SJ/ref=sr_1_8?keywords=tablet&qid=1696922214&sr=8-8,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab S8 | 27.81cm (11.0"") LCD Display | 4nm Processor | 8,000 mAh Battery | Dolby Atmos Quad Speakers | Android 12.0 | 8GB+128GB | Wi-Fi | S Pen Support | Graphite","₹48,999",4.5,475,https://www.amazon.in/Samsung-Galaxy-Display-Expandable-Graphite/dp/B09RQXSYSS/ref=sr_1_9?keywords=tablet&qid=1696922214&sr=8-9,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab S6 Lite 26.31 cm (10.4 inch), S-Pen in Box, Slim and Light, Dolby Atmos Sound, 4 GB RAM, 64 GB ROM, Wi-Fi Tablet, Pink","₹19,999",4.3,"1,232",https://www.amazon.in/Samsung-Galaxy-26-31-S-Pen-Tablet/dp/B0B3JJQC9L/ref=sr_1_10?keywords=tablet&qid=1696922214&sr=8-10,Appario Retail Private Ltd
tablet,"Samsung Galaxy Tab S9 27.81 cm (11 inch) Dynamic AMOLED 2X Display, RAM 12 GB, ROM 256 GB Expandable, S Pen in-Box, Wi-Fi Tablet, Beige","₹83,999",4.1,15,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzczMDk4MTIwMjI4NjQ3OjE2OTY5MjIyMTQ6c3BfbXRmOjMwMDAyNDQ4NzgyMTMzMjo6MDo6&url=%2FSamsung-Galaxy-Dynamic-Display-Expandable%2Fdp%2FB0CCRRTKGY%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dtablet%26qid%3D1696922214%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Appario Retail Private Ltd
tablet,"Lenovo Tab P11 (2nd Gen)| 11.5 Inch| 6 GB, 128 GB Expandable| Wi-Fi + LTE| 120 Hz, 2K Display(2000x1200)|Quad Speakers with Dolby Atmos|Octa-Core Processor |13 MP Front Camera (Storm Grey, ZABG0285IN)","₹18,999",4.1,587,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzczMDk4MTIwMjI4NjQ3OjE2OTY5MjIyMTQ6c3BfbXRmOjMwMDA1MTA4NzI5MTkzMjo6MDo6&url=%2FLenovo-Expandable-2000x1200-Octa-Core-ZABG0285IN%2Fdp%2FB0CGTVSHB2%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dtablet%26qid%3D1696922214%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Appario Retail Private Ltd
tablet,"HONOR Pad X8 with Free Flip-Cover, 25.65cm (10.1 inch) FHD Display, 4GB RAM 64GB ROM, Mediatek MT8786, Android 12, TUV Rheinland Certified Eye Protection, Up to 14 Hours Battery WiFi Tablet, Blue Hour","₹9,999",4.3,445,https://www.amazon.in/Flip-Cover-Mediatek-Rheinland-Certified-Protection/dp/B0C6DVNFKZ/ref=sr_1_13?keywords=tablet&qid=1696922214&sr=8-13,Appario Retail Private Ltd
tablet,"HONOR Pad X8 25.65 cm (10.1 inch) FHD Display, 3GB RAM, 32GB Storage, Mediatek MT8786, Android 12, Tuv Certified Eye Protection, Up to 14 Hours Battery WiFi Tablet, Blue Hour","₹7,999",4.3,445,https://www.amazon.in/Honor-Display-Mediatek-Certified-Protection/dp/B0BTDW4ZLK/ref=sr_1_14?keywords=tablet&qid=1696922214&sr=8-14,Appario Retail Private Ltd
tablet,"realme Pad Mini WiFi+4G Tablet | 4GB RAM 64GB ROM (Expandable), 22.1cm (8.7 inch) Cinematic Display | 6400 mAh Battery | Dual Speakers | Grey Colour","₹11,999",4.1,222,https://www.amazon.in/realme-Expandable-Cinematic-Display-Speakers/dp/B09ZF75B98/ref=sr_1_15?keywords=tablet&qid=1696922214&sr=8-15,Appario Retail Private Ltd
tablet,"Lenovo Tab M10 FHD 3rd Gen (10.1 inch (25.65 cm), 4 GB, 64 GB, Wi-Fi+LTE, Voice Calling), Storm Grey","₹11,999",3.9,407,https://www.amazon.in/Lenovo-25-65-Wi-Fi-Voice-Calling/dp/B0B3D38TXK/ref=sr_1_16?keywords=tablet&qid=1696922214&sr=8-16,Appario Retail Private Ltd
tablet,"HONOR Pad X9 with Free Flip-Cover 11.5-inch (29.21 cm) 2K Display, Snapdragon 685, 7GB (4GB+3GB RAM Turbo), 128GB Storage, 6 Speakers, Up-to 13 Hours Battery, Android 13, WiFi Tablet, Metal Body, Gray",,4.3,445,https://www.amazon.in/Flip-Cover-11-5-inch-Display-Snapdragon-Speakers/dp/B0C9V7RYWD/ref=sr_1_17?keywords=tablet&qid=1696922214&sr=8-17,"Xiaomi Pad 5| Qualcomm Snapdragon 860| 120Hz Refresh Rate| 6GB, 128GB| 2.5K+ Display (10.95-inch/27.81cm)|1 Billion C…"
tablet,"Lenovo Tab M10 FHD Plus (3rd Gen) (10.61 inch (26.94 cm), 6 GB, 128 GB, Wi-Fi), Storm Grey with Qualcomm Snapdragon Processor, 7700 mAH Battery and Quad Speakers with Dolby Atmos","₹14,999",4.1,595,https://www.amazon.in/Lenovo-Qualcomm-Snapdragon-Processor-Speakers/dp/B0BBH9B732/ref=sr_1_18?keywords=tablet&qid=1696922214&sr=8-18,Appario Retail Private Ltd
tablet,"Redmi Pad | MediaTek Helio G99 | 26.95cm (10.61 inch) 2K Resolution & 90Hz Refresh Rate Display | 6GB RAM & 128GB Storage, Expandable up to 1TB | Quad Speaker - Dolby Atmos | Wi-Fi | Graphite Gray","₹16,498",4.3,"1,143",https://www.amazon.in/Redmi-MediaTek-26-95cm-Resolution-Expandable/dp/B0BLHKWWKS/ref=sr_1_19?keywords=tablet&qid=1696922214&sr=8-19,Appario Retail Private Ltd
